-16.872,-17.223,-17.311,-17.575,-17.223,-17.311,-17.575,-17.223,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.399,-17.311
-16.872,-17.399,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.399,-17.311,-17.575,-17.399,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.663,-17.311,-17.311,-17.663,-17.311,-17.311,-16.872,-17.311,-17.399
-16.872,-17.311,-17.399,-17.663,-17.311,-17.311,-17.663,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.663,-17.311,-17.311,-17.663,-17.311,-17.311,-16.872,-17.311,-17.399
-16.872,-17.311,-17.399,-17.663,-17.311,-17.223,-17.663,-17.311,-17.223,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.663,-17.311,-17.311,-17.663,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.663,-17.399,-17.311,-17.663,-17.399,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.663,-17.311,-17.311,-17.663,-17.311,-17.311,-16.872,-17.311,-17.223
-16.872,-17.311,-17.223,-17.663,-17.311,-17.223,-17.663,-17.311,-17.223,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.399
-16.872,-17.311,-17.399,-17.663,-17.311,-17.311,-17.663,-17.311,-17.311,-16.872,-17.311,-17.223
-16.872,-17.311,-17.223,-17.663,-17.311,-17.311,-17.663,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.223
-16.872,-17.311,-17.223,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.663,-17.223,-17.311,-17.663,-17.223,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.663,-17.311,-17.311,-17.663,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.575,-17.311,-17.311,-17.575,-17.311,-17.311,-16.872,-17.311,-17.311
-16.872,-17.311,-17.311,-17.663,-17.311,-17.311,-17.663,-17.311,-17.311,-16.872,-17.311,-17.223
