-86.819,-89.279,-89.719,2144,2544,2812
-86.819,-89.279,-89.719,2144,2544,2812
-86.819,-89.279,-89.719,2146,2547,2812
-86.819,-89.279,-89.719,2144,2545,2811
-86.819,-89.279,-89.719,2144,2543,2811
-86.819,-89.279,-89.719,2142,2545,2810
-86.819,-89.279,-89.719,2146,2546,2810
-86.819,-89.367,-89.719,2141,2544,2809
-86.731,-89.279,-89.719,2140,2545,2811
-86.819,-89.279,-89.719,2143,2544,2813
-86.819,-89.279,-89.719,2143,2547,2812
-86.819,-89.279,-89.719,2143,2543,2809
-86.819,-89.279,-89.719,2141,2543,2810
-86.819,-89.279,-89.719,2142,2545,2811
-86.819,-89.279,-89.719,2143,2545,2812
-86.819,-89.279,-89.719,2144,2545,2808
-86.819,-89.279,-89.719,2143,2545,2807
-86.731,-89.367,-89.719,2144,2546,2812
-86.819,-89.279,-89.719,2143,2543,2809
-86.819,-89.279,-89.719,2143,2546,2811
-86.819,-89.367,-89.719,2142,2542,2818
-86.819,-89.279,-89.719,2143,2545,2810
-86.731,-89.367,-89.719,2141,2545,2815
-86.819,-89.279,-89.719,2141,2544,2810
-86.731,-89.367,-89.719,2143,2545,2811
-86.819,-89.279,-89.719,2144,2546,2808
-86.731,-89.279,-89.719,2143,2544,2805
-86.819,-89.367,-89.719,2140,2543,2814
-86.819,-89.279,-89.719,2146,2547,2813
-86.819,-89.279,-89.719,2144,2545,2813
-86.731,-89.367,-89.719,2142,2542,2808
-86.731,-89.367,-89.719,2139,2543,2812
-86.819,-89.279,-89.719,2141,2544,2812
-86.819,-89.367,-89.719,2139,2542,2809
-86.819,-89.279,-89.719,2140,2542,2812
-86.819,-89.367,-89.719,2143,2544,2812
-86.731,-89.367,-89.719,2144,2545,2811
-86.731,-89.367,-89.719,2143,2545,2812
-86.819,-89.367,-89.719,2142,2544,2812
-86.819,-89.279,-89.719,2143,2546,2812
-86.819,-89.279,-89.719,2141,2545,2811
-86.819,-89.279,-89.719,2142,2542,2817
-86.731,-89.279,-89.719,2144,2546,2810
-86.819,-89.279,-89.719,2144,2549,2812
-86.819,-89.279,-89.719,2141,2545,2812
-86.731,-89.279,-89.719,2143,2546,2811
-86.819,-89.279,-89.719,2143,2544,2809
-86.819,-89.367,-89.719,2142,2544,2812
-86.731,-89.367,-89.719,2143,2546,2813
-86.819,-89.279,-89.719,2140,2544,2811
-86.819,-89.279,-89.719,2140,2544,2813
-86.731,-89.279,-89.719,2143,2546,2813
-86.819,-89.367,-89.719,2141,2544,2810
-86.731,-89.367,-89.719,2143,2545,2813
-86.819,-89.367,-89.719,2144,2545,2813
-86.819,-89.367,-89.719,2143,2546,2813
-86.819,-89.279,-89.719,2143,2545,2814
-86.819,-89.279,-89.719,2141,2547,2814
-86.819,-89.279,-89.719,2144,2545,2813
-86.819,-89.279,-89.719,2142,2544,2812
-86.731,-89.279,-89.719,2143,2543,2811
-86.819,-89.367,-89.719,2142,2544,2809
-86.819,-89.279,-89.719,2143,2544,2808
-86.819,-89.367,-89.719,2142,2545,2810
-86.819,-89.279,-89.719,2142,2544,2812
-86.907,-89.367,-89.719,2141,2544,2811
-86.819,-89.279,-89.719,2143,2545,2811
-86.819,-89.279,-89.719,2143,2542,2811
-86.819,-89.279,-89.719,2144,2542,2811
-86.819,-89.279,-89.719,2144,2544,2808
-86.731,-89.279,-89.719,2141,2544,2808
-86.819,-89.279,-89.719,2143,2546,2806
-86.819,-89.279,-89.719,2143,2545,2812
-86.819,-89.367,-89.719,2141,2546,2811
-86.819,-89.279,-89.719,2143,2544,2813
-86.731,-89.279,-89.719,2144,2547,2811
-86.819,-89.279,-89.719,2144,2544,2812
-86.819,-89.279,-89.719,2142,2545,2815
-86.731,-89.367,-89.719,2140,2542,2811
-86.819,-89.279,-89.719,2145,2545,2813
-86.731,-89.279,-89.719,2143,2544,2811
-86.731,-89.367,-89.719,2146,2548,2812
-86.731,-89.367,-89.719,2143,2548,2811
-86.731,-89.367,-89.719,2144,2545,2817
-86.731,-89.279,-89.719,2145,2545,2813
-86.819,-89.279,-89.719,2144,2546,2812
-86.819,-89.367,-89.719,2143,2545,2810
-86.819,-89.279,-89.719,2143,2545,2812
-86.819,-89.279,-89.719,2145,2545,2813
-86.819,-89.367,-89.719,2141,2545,2812
-86.731,-89.279,-89.719,2143,2544,2809
-86.819,-89.279,-89.807,2143,2545,2811
-86.731,-89.279,-89.719,2143,2545,2810
-86.731,-89.367,-89.719,2144,2546,2811
-86.731,-89.279,-89.719,2144,2544,2809
-86.819,-89.279,-89.719,2144,2544,2810
-86.819,-89.279,-89.719,2143,2543,2810
-86.731,-89.279,-89.719,2143,2544,2811
-86.819,-89.279,-89.719,2141,2543,2812
-86.731,-89.279,-89.719,2142,2544,2809
