39,18.8000,6040,1773,892,1309
40,16.4000,5282,1750,868,1287
41,14.0000,4512,1725,844,1262
42,11.6000,3754,1702,821,1239
43,9.2000,2995,1678,797,1215
44,6.8000,2237,1653,774,1191
45,4.4000,1479,1629,749,1168
46,2.0000,721,1605,726,1144
47,-0.4000,-37,1581,702,1123
48,-2.8000,-50,1581,702,1124
49,-5.2000,-50,1582,702,1123
50,-7.6000,-50,1581,702,1123
1,-10.0000,-50,1581,702,1123
2,-7.6000,-50,1581,702,1124
3,-5.2000,-50,1581,702,1123
4,-2.8000,-50,1581,702,1123
5,-0.4000,-36,1581,702,1123
6,2.0000,743,1600,726,1145
7,4.4000,1490,1622,750,1169
8,6.8000,2260,1646,774,1192
9,9.2000,3018,1670,798,1216
10,11.6000,3776,1693,821,1240
11,14.0000,4535,1716,845,1263
12,16.4000,5282,1739,868,1287
13,18.8000,6040,1762,891,1310
14,21.2000,6799,1786,914,1333
15,23.6000,7568,1810,938,1356
16,26.0000,8316,1833,959,1379
17,28.4000,9086,1856,984,1402
18,30.8000,9832,1879,1007,1424
19,33.2000,10591,1903,1030,1448
20,35.6000,11360,1926,1054,1471
21,38.0000,12119,1950,1077,1495
22,40.4000,12866,1973,1099,1517
23,42.8000,13635,1997,1124,1541
24,45.2000,14394,2021,1147,1566
25,47.6000,15152,2044,1171,1589
26,50.0000,15911,2069,1195,1613
27,52.4000,16658,2093,1218,1637
28,54.8000,17427,2118,1243,1663
29,57.2000,18186,2143,1268,1687
30,59.6000,18944,2168,1294,1712
31,62.0000,19703,2194,1320,1737
32,64.4000,20461,2220,1348,1764
33,66.8000,21219,2247,1374,1791
34,69.2000,21967,2274,1401,1818
35,71.6000,22736,2302,1431,1848
36,74.0000,23484,2331,1460,1876
37,76.4000,24253,2362,1492,1909
38,78.8000,25011,2393,1525,1941
39,81.2000,25770,2426,1559,1977
40,83.6000,26528,2461,1597,2023
41,86.0000,27287,2500,1637,2066
42,88.4000,28034,2540,1685,2115
43,90.8000,28792,2590,1722,2146
44,93.2000,29139,2608,1725,2152
45,95.6000,29139,2607,1726,2152
46,98.0000,29139,2608,1725,2152
47,100.4000,29139,2608,1725,2152
48,102.8000,29139,2608,1725,2152
49,105.2000,29139,2607,1725,2152
50,107.6000,29139,2608,1726,2152
1,110.0000,29139,2608,1725,2152
2,107.6000,29139,2607,1725,2152
3,105.2000,29139,2608,1726,2152
4,102.8000,29139,2608,1725,2152
5,100.4000,29139,2607,1725,2152
6,98.0000,29139,2608,1725,2152
7,95.6000,29139,2608,1725,2152
8,93.2000,29139,2608,1725,2152
9,90.8000,28792,2607,1722,2147
10,88.4000,28022,2563,1680,2110
11,86.0000,27264,2519,1634,2063
12,83.6000,26517,2478,1595,2023
13,81.2000,25747,2441,1555,1983
14,78.8000,25001,2408,1523,1950
15,76.4000,24242,2376,1489,1917
16,74.0000,23473,2345,1459,1885
17,71.6000,22725,2315,1429,1856
18,69.2000,21956,2287,1401,1826
19,66.8000,21197,2258,1374,1798
20,64.4000,20439,2232,1345,1771
21,62.0000,19681,2206,1321,1745
22,59.6000,18921,2180,1295,1719
23,57.2000,18175,2155,1270,1694
24,54.8000,17405,2129,1245,1668
25,52.4000,16647,2105,1219,1642
26,50.0000,15889,2080,1196,1618
27,47.6000,15129,2056,1171,1592
28,45.2000,14372,2032,1148,1569
29,42.8000,13613,2008,1124,1545
30,40.4000,12855,1984,1101,1521
31,38.0000,12097,1960,1078,1497
32,35.6000,11338,1937,1054,1474
33,33.2000,10591,1914,1031,1451
34,30.8000,9821,1890,1007,1426
35,28.4000,9063,1867,984,1404
36,26.0000,8316,1844,961,1380
37,23.6000,7546,1819,938,1356
38,21.2000,6799,1796,915,1333
39,18.8000,6029,1772,892,1309
40,16.4000,5271,1749,868,1285
41,14.0000,4513,1725,844,1263
42,11.6000,3754,1702,821,1239
43,9.2000,3007,1678,797,1215
44,6.8000,2248,1654,774,1192
45,4.4000,1490,1630,750,1168
46,2.0000,721,1605,726,1144
47,-0.4000,-37,1581,702,1123
48,-2.8000,-50,1581,702,1124
49,-5.2000,-50,1581,702,1123
50,-7.6000,-50,1581,702,1124
