0,-0.087873,0.087873,2142,2547,2814
0,0,0,2138,2546,2814
0,-0.087873,0,2143,2545,2811
0,0,0,2144,2547,2814
-0.087873,0,0,2142,2544,2815
-0.087873,-0.087873,0,2141,2544,2811
-0.087873,-0.087873,0.087873,2144,2547,2811
0,0,0.087873,2144,2547,2814
0,-0.087873,0,2144,2545,2813
0,0,0,2143,2547,2813
0,0,0,2144,2546,2812
0,0,0,2144,2549,2815
0,0,0,2141,2545,2813
0,0,0,2145,2547,2813
0,0,0,2144,2547,2815
0,0,0.087873,2143,2546,2813
0,0,0,2145,2546,2818
0,0,0.087873,2142,2545,2812
0,-0.087873,0,2142,2544,2813
0,0,0.087873,2144,2546,2810
-0.087873,-0.087873,0,2142,2546,2813
0,0,0,2142,2546,2814
0,0,0,2147,2548,2813
0,0,0.087873,2146,2548,2814
0,-0.087873,0,2144,2549,2814
0,-0.087873,0,2144,2546,2811
0,0,0.087873,2143,2546,2815
-0.087873,0,0.087873,2142,2546,2815
-0.087873,0,0.087873,2145,2547,2814
0,-0.087873,0,2143,2546,2810
0,0,0.087873,2143,2548,2814
-0.087873,-0.087873,0,2143,2548,2815
-0.087873,-0.087873,0.087873,2143,2547,2815
0,0,0,2143,2544,2806
0,-0.087873,0.087873,2143,2547,2814
-0.087873,0,0.087873,2143,2546,2814
-0.087873,0,0,2144,2548,2812
0,0,0,2143,2546,2814
-0.087873,-0.087873,0.087873,2142,2545,2818
0,0,0.087873,2144,2546,2809
-0.087873,0,0.087873,2144,2547,2807
-0.087873,-0.087873,0,2143,2544,2814
-0.087873,0,0,2142,2546,2814
0,-0.087873,0,2141,2545,2813
0,0,0,2148,2550,2815
0,0,0,2141,2545,2810
0,0,0,2145,2548,2813
0,0,0.087873,2140,2545,2814
-0.087873,0,0.087873,2144,2547,2813
0,0,0,2144,2546,2809
0,0,0,2143,2546,2814
-0.087873,0,0,2140,2547,2815
0,0,0.087873,2142,2546,2812
-0.087873,0,0,2141,2545,2813
0,-0.087873,0,2145,2547,2811
0,0,0,2140,2544,2813
0,0,0,2142,2545,2814
0,-0.087873,0,2146,2550,2814
-0.087873,-0.087873,0.087873,2142,2547,2816
0,-0.087873,0,2146,2549,2813
0,-0.087873,0.087873,2146,2548,2815
0,-0.087873,0.087873,2144,2548,2815
-0.087873,0,0,2144,2547,2813
-0.087873,0,0.087873,2142,2545,2814
0,-0.087873,0.087873,2145,2547,2814
0,0,0,2144,2547,2811
0,0,0.087873,2143,2547,2814
-0.087873,0,0,2143,2547,2812
0,0,0.087873,2142,2546,2813
0,0,0,2145,2546,2813
0,0,0,2144,2547,2813
0,0,0,2143,2545,2813
-0.087873,0,0,2142,2544,2811
0,-0.087873,0,2145,2546,2811
-0.087873,-0.087873,0,2143,2546,2813
0,-0.087873,0,2146,2549,2814
0,0,0,2145,2547,2814
0,0,0,2143,2545,2813
0,0,0,2144,2546,2808
-0.087873,-0.087873,0.087873,2145,2548,2815
-0.087873,0,0,2143,2546,2812
0,0,0,2142,2545,2814
-0.087873,0,0,2143,2546,2813
0,-0.087873,0.087873,2145,2548,2811
0,-0.087873,0,2144,2544,2812
0,-0.087873,0.087873,2143,2545,2807
0,-0.087873,0.087873,2144,2547,2808
0,0,0,2145,2547,2806
0,-0.087873,0,2144,2544,2814
-0.087873,0,0,2143,2546,2812
0,-0.087873,0,2140,2546,2817
0,0,0.087873,2144,2545,2816
0,-0.087873,0.087873,2145,2547,2814
0,0,0.087873,2145,2550,2814
-0.087873,0,0,2141,2544,2812
0,-0.087873,0,2142,2544,2811
0,0,0,2146,2548,2813
0,0,0.087873,2142,2544,2814
0,0,0,2145,2547,2815
-0.087873,0,0,2139,2547,2814
